venue,menu_a,menu_b,support_days,conf_a_to_b,conf_b_to_a,lift,jaccard,cosine
미라시아,미라시아_레인보우칵테일(알코올),미라시아_쉬림프 투움바 파스타,137,0.685,0.4391025641025641,1.1680128205128206,0.36533333333333334,0.5484389267824235
미라시아,미라시아_버드와이저(무제한),미라시아_얼그레이 하이볼,200,0.5988023952095808,0.7326007326007326,1.1668969752802085,0.4914004914004914,0.6623315434233918
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_애플망고 에이드,261,0.8365384615384616,0.6832460732984293,1.1650221506242449,0.6027713625866051,0.7560169435993237
미라시아,미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_얼그레이 하이볼,100,0.5952380952380952,0.3663003663003663,1.1599511599511598,0.2932551319648094,0.4669431789004382
미라시아,미라시아_브런치 4인 패키지 ,미라시아_애플망고 에이드,114,0.8321167883211679,0.29842931937172773,1.1588642182902127,0.2814814814814815,0.4983252419619883
미라시아,미라시아_쉬림프 투움바 파스타,미라시아_얼그레이 하이볼,185,0.592948717948718,0.6776556776556777,1.1554898093359631,0.4625,0.6338888429974168
미라시아,미라시아_얼그레이 하이볼,미라시아_콥 샐러드,75,0.27472527472527475,0.5905511811023622,1.150817686250757,0.23076923076923078,0.4027894430936366
미라시아,미라시아_브런치(대인) 주말,미라시아_애플망고 에이드,166,0.8258706467661692,0.43455497382198954,1.1501654033497433,0.3980815347721823,0.5990711120441564
연회장,연회장_마라샹궈,연회장_삼겹살추가 (200g),70,0.6666666666666666,0.6194690265486725,3.1386430678466075,0.47297297297297297,0.642634694855832
연회장,연회장_삼겹살추가 (200g),연회장_왕갈비치킨,109,0.9646017699115044,0.6526946107784432,3.0728631233109,0.6374269005847953,0.793467312980558
연회장,연회장_마라샹궈,연회장_왕갈비치킨,98,0.9333333333333333,0.5868263473053892,2.9732534930139716,0.5632183908045977,0.7400706660977473
연회장,연회장_공깃밥,연회장_마라샹궈,95,0.5621301775147929,0.9047619047619048,2.8481262327416177,0.5307262569832403,0.7131577456162357
연회장,연회장_공깃밥,연회장_삼겹살추가 (200g),102,0.6035502958579881,0.9026548672566371,2.8414934282871656,0.5666666666666667,0.7381040659625148
연회장,연회장_공깃밥,연회장_왕갈비치킨,148,0.8757396449704142,0.8862275449101796,2.7897813839776067,0.7872340425531915,0.8809679878080944
연회장,연회장_Conference M1,연회장_Conference M8,82,0.5061728395061729,0.6949152542372882,2.282067378112576,0.41414141414141414,0.5930828166904198
연회장,연회장_Conference M8,연회장_Conference M9,73,0.6186440677966102,0.49324324324324326,2.2237746220797074,0.37823834196891193,0.5523966024634772
연회장,연회장_삼겹살추가 (200g),연회장_야채추가,59,0.5221238938053098,0.4573643410852713,2.1532551279412773,0.3224043715846995,0.488672539288982
연회장,연회장_Conference L1,연회장_Conference L2,100,0.5952380952380952,0.6756756756756757,2.1396396396396398,0.46296296296296297,0.6341828617898012
연회장,연회장_Conference M9,연회장_Regular Coffee,64,0.43243243243243246,0.5925925925925926,2.13013013013013,0.3333333333333333,0.5062175977346661
연회장,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,100,0.9523809523809523,0.42016806722689076,2.1288515406162465,0.411522633744856,0.6325820611000681
연회장,연회장_마라샹궈,연회장_주먹밥 (2ea),91,0.8666666666666667,0.41935483870967744,2.124731182795699,0.3939393939393939,0.6028605644882188
연회장,연회장_Cass Beer,연회장_Grand Ballroom,94,0.7642276422764228,0.48704663212435234,2.106575677155735,0.42342342342342343,0.6100938447051126
연회장,연회장_Conference M1,연회장_Conference M9,92,0.5679012345679012,0.6216216216216216,2.0413747080413747,0.42201834862385323,0.5941545980239652
연회장,연회장_Conference L2,연회장_Conference L3,90,0.6081081081081081,0.5660377358490566,2.0346761856195816,0.4147465437788018,0.5866959490783679
연회장,연회장_야채추가,연회장_주먹밥 (2ea),107,0.8294573643410853,0.4930875576036866,2.033508377094274,0.4476987447698745,0.6395272518973191
연회장,연회장_왕갈비치킨,연회장_주먹밥 (2ea),138,0.8263473053892215,0.6359447004608295,2.025883716438092,0.5609756097560976,0.7249215058213972
연회장,연회장_Conference M8,연회장_Regular Coffee,48,0.4067796610169492,0.4444444444444444,2.0037664783427496,0.2696629213483146,0.42519520276218714
연회장,연회장_매콤 무뼈닭발&계란찜,연회장_야채추가,115,0.4831932773109244,0.8914728682170543,1.992704058367533,0.45634920634920634,0.6563182892679192
연회장,연회장_Conference L1,연회장_Conference L3,100,0.5952380952380952,0.6289308176100629,1.991614255765199,0.44052863436123346,0.6118525818452937
연회장,연회장_매콤 무뼈닭발&계란찜,연회장_삼겹살추가 (200g),100,0.42016806722689076,0.8849557522123894,1.978136387298282,0.398406374501992,0.6097787697094733
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_마라샹궈,105,0.3903345724907063,1.0,1.9776951672862455,0.3903345724907063,0.6247676147902566
연회장,연회장_삼겹살추가 (200g),연회장_주먹밥 (2ea),91,0.8053097345132744,0.41935483870967744,1.9743077362260921,0.3807531380753138,0.5811286723507516
연회장,연회장_매콤 무뼈닭발&계란찜,연회장_주먹밥 (2ea),191,0.8025210084033614,0.880184331797235,1.9674708593114665,0.7234848484848485,0.8404560771002586
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_삼겹살추가 (200g),112,0.4163568773234201,0.9911504424778761,1.9601934401421193,0.4148148148148148,0.642395752778468
연회장,연회장_Cass Beer,연회장_Convention Hall,104,0.8455284552845529,0.45217391304347826,1.955744079179922,0.41767068273092367,0.6183250845757625
연회장,연회장_로제 치즈떡볶이,연회장_야채추가,121,0.47265625,0.937984496124031,1.949249031007752,0.4583333333333333,0.6658409979087531
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_야채추가,127,0.4721189591078067,0.9844961240310077,1.947033226708164,0.46863468634686345,0.6817618978229786
연회장,연회장_골뱅이무침,연회장_야채추가,126,0.47191011235955055,0.9767441860465116,1.9461719362424876,0.4666666666666667,0.6789222772775593
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_왕갈비치킨,164,0.6096654275092936,0.9820359281437125,1.9421677091912828,0.6029411764705882,0.7737656970693535
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_주먹밥 (2ea),213,0.79182156133829,0.9815668202764977,1.9412399568293561,0.7802197802197802,0.8816040903881952
연회장,연회장_매콤 무뼈닭발&계란찜,연회장_왕갈비치킨,145,0.6092436974789915,0.8682634730538922,1.9408242338851707,0.5576923076923077,0.7273128960147098
연회장,연회장_골뱅이무침,연회장_삼겹살추가 (200g),110,0.41198501872659177,0.9734513274336283,1.939610884624308,0.4074074074074074,0.633283004163359
연회장,연회장_로제 치즈떡볶이,연회장_주먹밥 (2ea),202,0.7890625,0.9308755760368663,1.934475806451613,0.7453874538745388,0.85704084454394
연회장,연회장_Conference M9,연회장_OPUS 2,78,0.527027027027027,0.5379310344827586,1.9336439888164025,0.3627906976744186,0.5324511187414497
연회장,연회장_Conference L2,연회장_Regular Coffee,58,0.3918918918918919,0.5370370370370371,1.9304304304304305,0.29292929292929293,0.4587596979470412
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_매콤 무뼈닭발&계란찜,232,0.862453531598513,0.9747899159663865,1.9278373059260878,0.8436363636363636,0.9169029422964177
연회장,연회장_로제 치즈떡볶이,연회장_매콤 무뼈닭발&계란찜,220,0.859375,0.9243697478991597,1.9209558823529411,0.8029197080291971,0.8912801198842261
연회장,연회장_Conference L2,연회장_Conference M9,79,0.5337837837837838,0.5337837837837838,1.9187363038714393,0.3640552995391705,0.5337837837837838
연회장,연회장_골뱅이무침,연회장_로제 치즈떡볶이,246,0.9213483146067416,0.9609375,1.914676966292135,0.8880866425992779,0.9409347193442358
연회장,연회장_골뱅이무침,연회장_주먹밥 (2ea),208,0.7790262172284644,0.9585253456221198,1.9098707261084935,0.7536231884057971,0.864127521907274
연회장,연회장_골뱅이무침,연회장_왕갈비치킨,160,0.599250936329588,0.9580838323353293,1.9089910067505438,0.583941605839416,0.7577154040991816
연회장,연회장_골뱅이무침,연회장_매콤 무뼈닭발&계란찜,228,0.8539325842696629,0.957983193277311,1.908790482485129,0.8231046931407943,0.9044628593381809
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,247,0.9182156133828996,0.96484375,1.9081668215613385,0.8884892086330936,0.9412409870617126
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_모둠 돈육구이(3인),269,1.0,0.96415770609319,1.906810035842294,0.96415770609319,0.9819153253174074
연회장,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),238,1.0,0.8530465949820788,1.906810035842294,0.8530465949820788,0.9236052159781682
연회장,연회장_모둠 돈육구이(3인),연회장_왕갈비치킨,167,0.5985663082437276,1.0,1.906810035842294,0.5985663082437276,0.7736706716967676
연회장,연회장_모둠 돈육구이(3인),연회장_야채추가,129,0.46236559139784944,1.0,1.906810035842294,0.46236559139784944,0.679974699086554
연회장,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),113,0.4050179211469534,1.0,1.906810035842294,0.4050179211469534,0.6364101830949545
연회장,연회장_마라샹궈,연회장_모둠 돈육구이(3인),105,1.0,0.3763440860215054,1.906810035842294,0.3763440860215054,0.6134688957245553
연회장,연회장_모둠 돈육구이(3인),연회장_주먹밥 (2ea),217,0.7777777777777778,1.0,1.9068100358422937,0.7777777777777778,0.8819171036881969
연회장,연회장_골뱅이무침,연회장_돈목살 김치찌개 (밥포함),257,0.9625468164794008,0.9553903345724907,1.9036241872380715,0.921146953405018,0.9589618996800345
연회장,연회장_로제 치즈떡볶이,연회장_마라샹궈,96,0.375,0.9142857142857143,1.9000000000000001,0.3622641509433962,0.5855400437691199
연회장,연회장_로제 치즈떡볶이,연회장_모둠 돈육구이(3인),255,0.99609375,0.9139784946236559,1.8993615591397848,0.9107142857142857,0.9541531670172416
연회장,연회장_골뱅이무침,연회장_마라샹궈,100,0.37453183520599254,0.9523809523809523,1.8976279650436954,0.36764705882352944,0.5972411455270551
연회장,연회장_Cookie Platter,연회장_Regular Coffee,90,0.38461538461538464,0.8333333333333334,1.8945868945868944,0.35714285714285715,0.5661385170722979
연회장,연회장_골뱅이무침,연회장_모둠 돈육구이(3인),265,0.9925093632958801,0.9498207885304659,1.8925268146000296,0.9430604982206405,0.9709304949735401
연회장,연회장_Conference L2,연회장_Conference M8,62,0.4189189189189189,0.5254237288135594,1.8886852954649567,0.30392156862745096,0.4691587582566518
연회장,연회장_공깃밥,연회장_주먹밥 (2ea),130,0.7692307692307693,0.5990783410138248,1.8858560794044665,0.5078125,0.6788442333021306
연회장,연회장_마라샹궈,연회장_야채추가,48,0.45714285714285713,0.37209302325581395,1.8852713178294571,0.25806451612903225,0.41243140978117365
연회장,연회장_로제 치즈떡볶이,연회장_왕갈비치킨,150,0.5859375,0.8982035928143712,1.8665793413173655,0.5494505494505495,0.7254592805007533
연회장,연회장_야채추가,연회장_왕갈비치킨,75,0.5813953488372093,0.4491017964071856,1.8521097340203314,0.3393665158371041,0.5109850248153786
연회장,연회장_Conference L3,연회장_Conference M8,65,0.4088050314465409,0.5508474576271186,1.8430870909284722,0.30660377358490565,0.474541054322491
연회장,연회장_Conference L2,연회장_Conference M1,83,0.5608108108108109,0.5123456790123457,1.8416750083416753,0.3656387665198238,0.5360307786520555
연회장,연회장_로제 치즈떡볶이,연회장_삼겹살추가 (200g),100,0.390625,0.8849557522123894,1.8390486725663717,0.37174721189591076,0.5879505427397482
연회장,연회장_OPUS 2,연회장_Regular Coffee,54,0.3724137931034483,0.5,1.8344827586206898,0.271356783919598,0.43151697133684574
연회장,연회장_Cass Beer,연회장_Conference M8,50,0.4065040650406504,0.423728813559322,1.8327132423866612,0.2617801047120419,0.41502708970224617
연회장,연회장_공깃밥,연회장_매콤 무뼈닭발&계란찜,137,0.8106508875739645,0.5756302521008403,1.81204316045945,0.5074074074074074,0.683107000974204
연회장,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),154,0.9112426035502958,0.5724907063197026,1.8021600932667563,0.5422535211267606,0.7222727474680971
연회장,연회장_Conference L3,연회장_Conference M9,79,0.4968553459119497,0.5337837837837838,1.7859935407105219,0.34649122807017546,0.514988666413234
연회장,연회장_골뱅이무침,연회장_공깃밥,151,0.5655430711610487,0.893491124260355,1.7802894311105204,0.5298245614035088,0.7108499943513676
연회장,연회장_Cass Beer,연회장_Conference L1,69,0.5609756097560976,0.4107142857142857,1.7764227642276427,0.3108108108108108,0.48000072589956727
연회장,연회장_Conference M8,연회장_OPUS 2,57,0.4830508474576271,0.3931034482758621,1.7722969023962594,0.2766990291262136,0.43576249704187564
연회장,연회장_Conference M1,연회장_Regular Coffee,58,0.35802469135802467,0.5370370370370371,1.7636031092821214,0.27358490566037735,0.43848890457229733
연회장,연회장_공깃밥,연회장_모둠 돈육구이(3인),156,0.9230769230769231,0.5591397849462365,1.7601323407775018,0.5342465753424658,0.7184212081070996
연회장,연회장_공깃밥,연회장_야채추가,72,0.4260355029585799,0.5581395348837209,1.756983624604376,0.3185840707964602,0.487634348118807
연회장,연회장_Conference L2,연회장_Grand Ballroom,94,0.6351351351351351,0.48704663212435234,1.7507351911496989,0.3805668016194332,0.556183808206795
연회장,연회장_공깃밥,연회장_로제 치즈떡볶이,142,0.8402366863905325,0.5546875,1.7461168639053257,0.5017667844522968,0.6826923076923077
연회장,연회장_Conference L1,연회장_Cookie Platter,129,0.7678571428571429,0.5512820512820513,1.7457264957264957,0.4725274725274725,0.6506195976189626
연회장,연회장_Conference L1,연회장_Conference M9,81,0.48214285714285715,0.5472972972972973,1.7331081081081083,0.3446808510638298,0.513688118049739
연회장,연회장_Conference L3,연회장_Conference M1,83,0.5220125786163522,0.5123456790123457,1.7142635297771565,0.3487394957983193,0.5171565421071075
연회장,연회장_Conference L2,연회장_OPUS 2,69,0.46621621621621623,0.47586206896551725,1.7105312208760486,0.3080357142857143,0.47101445119435936
연회장,연회장_Conference M1,연회장_OPUS 2,75,0.46296296296296297,0.5172413793103449,1.698595146871009,0.3232758620689655,0.4893501829289195
연회장,연회장_Cass Beer,연회장_Conference L2,58,0.4715447154471545,0.3918918918918919,1.6950120852559878,0.27230046948356806,0.42987736698762036
연회장,연회장_Convention Hall,연회장_Grand Ballroom,141,0.6130434782608696,0.7305699481865285,1.689840054066231,0.5,0.6692317551858494
연회장,연회장_Conference L2,연회장_Cookie Platter,110,0.7432432432432432,0.4700854700854701,1.6897666897666899,0.40441176470588236,0.5910903902008976
연회장,연회장_Cass Beer,연회장_Conference L3,62,0.5040650406504065,0.389937106918239,1.6865572429309195,0.2818181818181818,0.4433437308114822
연회장,연회장_Cass Beer,연회장_Regular Coffee,42,0.34146341463414637,0.3888888888888889,1.6820234869015358,0.2222222222222222,0.3644054444067475
연회장,연회장_Grand Ballroom,연회장_OPUS 2,88,0.45595854922279794,0.6068965517241379,1.6728961943898515,0.352,0.5260415109594078
연회장,연회장_Conference L3,연회장_OPUS 2,72,0.4528301886792453,0.496551724137931,1.6614183474300583,0.3103448275862069,0.47418731629007527
연회장,연회장_Conference L3,연회장_Cookie Platter,116,0.7295597484276729,0.49572649572649574,1.658657205827017,0.4187725631768953,0.601383486230836
연회장,연회장_Conference M8,연회장_Grand Ballroom,71,0.6016949152542372,0.36787564766839376,1.6585580047422501,0.29583333333333334,0.47047731788889874
연회장,연회장_Conference L1,연회장_Grand Ballroom,101,0.6011904761904762,0.5233160621761658,1.6571675302245252,0.38846153846153847,0.5609034075648088
연회장,연회장_Convention Hall,연회장_Regular Coffee,77,0.3347826086956522,0.7129629629629629,1.6491143317230277,0.2950191570881226,0.4885566503939153
연회장,연회장_Conference M9,연회장_Cookie Platter,107,0.722972972972973,0.45726495726495725,1.6436821436821438,0.3890909090909091,0.5749697431954185
연회장,연회장_Conference M1,연회장_Cookie Platter,117,0.7222222222222222,0.5,1.6419753086419753,0.41935483870967744,0.6009252125773316
연회장,연회장_Conference L3,연회장_Regular Coffee,53,0.3333333333333333,0.49074074074074076,1.641975308641975,0.24766355140186916,0.4044505494044733
연회장,연회장_Cass Beer,연회장_OPUS 2,55,0.44715447154471544,0.3793103448275862,1.6405943369778524,0.25821596244131456,0.4118377311427683
연회장,연회장_Conference M8,연회장_Cookie Platter,85,0.7203389830508474,0.36324786324786323,1.6376937563378242,0.31835205992509363,0.5115286858108342
연회장,연회장_Cookie Platter,연회장_OPUS 2,104,0.4444444444444444,0.7172413793103448,1.6306513409961685,0.3781818181818182,0.5646006963865288
연회장,연회장_Conference L1,연회장_Conference M1,83,0.49404761904761907,0.5123456790123457,1.6224279835390947,0.3360323886639676,0.5031134691552046
연회장,연회장_Cass Beer,연회장_Cookie Platter,87,0.7073170731707317,0.3717948717948718,1.6080883885761934,0.32222222222222224,0.512812695375062
연회장,연회장_Cookie Platter,연회장_Grand Ballroom,136,0.5811965811965812,0.7046632124352331,1.6020548248527522,0.46735395189003437,0.6399592564861906
연회장,연회장_Conference L1,연회장_Conference M8,59,0.35119047619047616,0.5,1.5833333333333333,0.2599118942731278,0.41904085492376286
연회장,연회장_Conference L3,연회장_Grand Ballroom,91,0.5723270440251572,0.47150259067357514,1.5776061524424023,0.3486590038314176,0.5194744305260952
연회장,연회장_Cass Beer,연회장_Conference M1,59,0.4796747967479675,0.36419753086419754,1.5752283448760414,0.2610619469026549,0.41796695634152176
연회장,연회장_Conference M9,연회장_Grand Ballroom,84,0.5675675675675675,0.43523316062176165,1.5644867665593054,0.32684824902723736,0.49701531797202964
연회장,연회장_Convention Hall,연회장_OPUS 2,98,0.4260869565217391,0.6758620689655173,1.5632983508245877,0.35379061371841153,0.5366339646295256
연회장,연회장_Conference L2,연회장_Convention Hall,100,0.6756756756756757,0.43478260869565216,1.562867215041128,0.3597122302158273,0.5420074103759723
연회장,연회장_Conference L1,연회장_Regular Coffee,53,0.31547619047619047,0.49074074074074076,1.5540123456790125,0.23766816143497757,0.39346793948218034
연회장,연회장_Conference L1,연회장_OPUS 2,71,0.4226190476190476,0.4896551724137931,1.5505747126436784,0.29338842975206614,0.45490394879277296
연회장,연회장_Cass Beer,연회장_Conference M9,53,0.43089430894308944,0.3581081081081081,1.5488903537684027,0.24311926605504589,0.392818973281791
연회장,연회장_Conference M9,연회장_Convention Hall,98,0.6621621621621622,0.4260869565217391,1.5316098707403056,0.35,0.5311672621684529
연회장,연회장_Conference M1,연회장_Grand Ballroom,90,0.5555555555555556,0.46632124352331605,1.531375935521013,0.33962264150943394,0.5089865985592876
연회장,연회장_Conference M1,연회장_Convention Hall,107,0.6604938271604939,0.4652173913043478,1.527750939345142,0.37543859649122807,0.5543223026761865
연회장,연회장_Convention Hall,연회장_Cookie Platter,154,0.6695652173913044,0.6581196581196581,1.5222593831289484,0.4967741935483871,0.6638177701435687
연회장,연회장_Conference L3,연회장_Convention Hall,104,0.6540880503144654,0.45217391304347826,1.5129340989882414,0.3649122807017544,0.5438396392188338
연회장,연회장_Conference M8,연회장_Convention Hall,77,0.652542372881356,0.3347826086956522,1.509358879882093,0.28413284132841327,0.4673968740563755
연회장,연회장_Grand Ballroom,연회장_Regular Coffee,59,0.30569948186528495,0.5462962962962963,1.5058530032623296,0.24380165289256198,0.4086593871706632
연회장,연회장_Conference L1,연회장_Convention Hall,107,0.6369047619047619,0.4652173913043478,1.4731884057971016,0.36769759450171824,0.5443336953033958
카페테리아,카페테리아_샷 추가,카페테리아_카페라떼(ICE),132,0.9850746268656716,0.9103448275862069,3.6142048378795675,0.8979591836734694,0.9469728567142656
카페테리아,카페테리아_복숭아 아이스티,카페테리아_샷 추가,134,0.9054054054054054,1.0,3.594594594594595,0.9054054054054054,0.9515279320153482
카페테리아,카페테리아_새우튀김 우동,카페테리아_샷 추가,134,0.9054054054054054,1.0,3.594594594594595,0.9054054054054054,0.9515279320153482
카페테리아,카페테리아_샷 추가,카페테리아_아메리카노(HOT),134,1.0,0.9054054054054054,3.594594594594595,0.9054054054054054,0.9515279320153482
카페테리아,카페테리아_샷 추가,카페테리아_아메리카노(ICE),134,1.0,0.9054054054054054,3.594594594594595,0.9054054054054054,0.9515279320153482
카페테리아,카페테리아_샷 추가,카페테리아_카페라떼(HOT),134,1.0,0.9054054054054054,3.594594594594595,0.9054054054054054,0.9515279320153482
카페테리아,카페테리아_복숭아 아이스티,카페테리아_새우튀김 우동,148,1.0,1.0,3.5945945945945947,1.0,1.0
카페테리아,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),148,1.0,1.0,3.5945945945945947,1.0,1.0
카페테리아,카페테리아_아메리카노(HOT),카페테리아_카페라떼(HOT),148,1.0,1.0,3.5945945945945947,1.0,1.0
카페테리아,카페테리아_아메리카노(ICE),카페테리아_카페라떼(HOT),148,1.0,1.0,3.5945945945945947,1.0,1.0
카페테리아,카페테리아_복숭아 아이스티,카페테리아_카페라떼(ICE),145,0.9797297297297297,1.0,3.5945945945945947,0.9797297297297297,0.9898129771475668
카페테리아,카페테리아_새우튀김 우동,카페테리아_카페라떼(ICE),145,0.9797297297297297,1.0,3.5945945945945947,0.9797297297297297,0.9898129771475668
카페테리아,카페테리아_아메리카노(HOT),카페테리아_카페라떼(ICE),145,0.9797297297297297,1.0,3.5945945945945947,0.9797297297297297,0.9898129771475668
카페테리아,카페테리아_아메리카노(ICE),카페테리아_카페라떼(ICE),145,0.9797297297297297,1.0,3.5945945945945947,0.9797297297297297,0.9898129771475668
카페테리아,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),145,0.9797297297297297,1.0,3.5945945945945947,0.9797297297297297,0.9898129771475668
카페테리아,카페테리아_복숭아 아이스티,카페테리아_아메리카노(HOT),147,0.9932432432432432,0.9932432432432432,3.570306793279767,0.9865771812080537,0.9932432432432432
카페테리아,카페테리아_복숭아 아이스티,카페테리아_아메리카노(ICE),147,0.9932432432432432,0.9932432432432432,3.570306793279767,0.9865771812080537,0.9932432432432432
카페테리아,카페테리아_복숭아 아이스티,카페테리아_카페라떼(HOT),147,0.9932432432432432,0.9932432432432432,3.570306793279767,0.9865771812080537,0.9932432432432432
카페테리아,카페테리아_새우튀김 우동,카페테리아_아메리카노(HOT),147,0.9932432432432432,0.9932432432432432,3.570306793279767,0.9865771812080537,0.9932432432432432
카페테리아,카페테리아_새우튀김 우동,카페테리아_아메리카노(ICE),147,0.9932432432432432,0.9932432432432432,3.570306793279767,0.9865771812080537,0.9932432432432432
카페테리아,카페테리아_새우튀김 우동,카페테리아_카페라떼(HOT),147,0.9932432432432432,0.9932432432432432,3.570306793279767,0.9865771812080537,0.9932432432432432
카페테리아,카페테리아_복숭아 아이스티,카페테리아_진사골 설렁탕,88,0.5945945945945946,0.9887640449438202,3.5542058912845427,0.5906040268456376,0.7667553432830333
카페테리아,카페테리아_새우튀김 우동,카페테리아_진사골 설렁탕,88,0.5945945945945946,0.9887640449438202,3.5542058912845427,0.5906040268456376,0.7667553432830333
카페테리아,카페테리아_아메리카노(HOT),카페테리아_진사골 설렁탕,88,0.5945945945945946,0.9887640449438202,3.5542058912845427,0.5906040268456376,0.7667553432830333
카페테리아,카페테리아_아메리카노(ICE),카페테리아_진사골 설렁탕,88,0.5945945945945946,0.9887640449438202,3.5542058912845427,0.5906040268456376,0.7667553432830333
카페테리아,카페테리아_진사골 설렁탕,카페테리아_카페라떼(HOT),88,0.9887640449438202,0.5945945945945946,3.5542058912845427,0.5906040268456376,0.7667553432830333
카페테리아,카페테리아_진사골 설렁탕,카페테리아_카페라떼(ICE),85,0.9550561797752809,0.5862068965517241,3.5040681906237894,0.5704697986577181,0.7482382770071395
카페테리아,카페테리아_샷 추가,카페테리아_진사골 설렁탕,76,0.5671641791044776,0.8539325842696629,3.390239812175079,0.5170068027210885,0.695931011787712
카페테리아,카페테리아_구슬아이스크림,카페테리아_복숭아 아이스티,148,0.9308176100628931,1.0,3.3459119496855343,0.9308176100628931,0.9647888940399827
카페테리아,카페테리아_구슬아이스크림,카페테리아_새우튀김 우동,148,0.9308176100628931,1.0,3.3459119496855343,0.9308176100628931,0.9647888940399827
카페테리아,카페테리아_구슬아이스크림,카페테리아_아메리카노(HOT),148,0.9308176100628931,1.0,3.3459119496855343,0.9308176100628931,0.9647888940399827
카페테리아,카페테리아_구슬아이스크림,카페테리아_아메리카노(ICE),148,0.9308176100628931,1.0,3.3459119496855343,0.9308176100628931,0.9647888940399827
카페테리아,카페테리아_구슬아이스크림,카페테리아_카페라떼(HOT),148,0.9308176100628931,1.0,3.3459119496855343,0.9308176100628931,0.9647888940399827
카페테리아,카페테리아_구슬아이스크림,카페테리아_카페라떼(ICE),145,0.9119496855345912,1.0,3.3459119496855343,0.9119496855345912,0.9549605675286238
카페테리아,카페테리아_구슬아이스크림,카페테리아_샷 추가,134,0.8427672955974843,1.0,3.3459119496855343,0.8427672955974843,0.9180235811772398
카페테리아,카페테리아_구슬아이스크림,카페테리아_진사골 설렁탕,89,0.559748427672956,1.0,3.3459119496855343,0.559748427672956,0.7481633696412542
카페테리아,카페테리아_샷 추가,카페테리아_오픈푸드,87,0.6492537313432836,0.6,2.382089552238806,0.453125,0.6241412010162205
카페테리아,카페테리아_오픈푸드,카페테리아_카페라떼(ICE),94,0.6482758620689655,0.6482758620689655,2.3785017835909628,0.47959183673469385,0.6482758620689655
카페테리아,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,57,0.3931034482758621,0.6404494382022472,2.3497869043006583,0.3220338983050847,0.5017597857577288
카페테리아,카페테리아_복숭아 아이스티,카페테리아_오픈푸드,94,0.6351351351351351,0.6482758620689655,2.330288909599254,0.4723618090452261,0.6416718610473882
카페테리아,카페테리아_새우튀김 우동,카페테리아_오픈푸드,94,0.6351351351351351,0.6482758620689655,2.330288909599254,0.4723618090452261,0.6416718610473882
카페테리아,카페테리아_아메리카노(HOT),카페테리아_오픈푸드,94,0.6351351351351351,0.6482758620689655,2.330288909599254,0.4723618090452261,0.6416718610473882
카페테리아,카페테리아_아메리카노(ICE),카페테리아_오픈푸드,94,0.6351351351351351,0.6482758620689655,2.330288909599254,0.4723618090452261,0.6416718610473882
카페테리아,카페테리아_오픈푸드,카페테리아_카페라떼(HOT),94,0.6482758620689655,0.6351351351351351,2.330288909599254,0.4723618090452261,0.6416718610473882
카페테리아,카페테리아_구슬아이스크림,카페테리아_오픈푸드,94,0.5911949685534591,0.6482758620689655,2.1690739535892427,0.44761904761904764,0.6190778851564871
카페테리아,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),128,0.7071823204419889,0.6701570680628273,1.9697434265714036,0.5245901639344263,0.6884208236633099
카페테리아,카페테리아_샷 추가,카페테리아_짜장밥,134,1.0,0.4734982332155477,1.8798586572438163,0.4734982332155477,0.6881120789635564
카페테리아,카페테리아_짜장밥,카페테리아_카페라떼(ICE),144,0.508833922261484,0.993103448275862,1.8668941147800657,0.5070422535211268,0.7108619576244124
카페테리아,카페테리아_복숭아 아이스티,카페테리아_짜장밥,146,0.9864864864864865,0.5159010600706714,1.8544551618756568,0.512280701754386,0.7133928960424055
카페테리아,카페테리아_새우튀김 우동,카페테리아_짜장밥,146,0.9864864864864865,0.5159010600706714,1.8544551618756568,0.512280701754386,0.7133928960424055
카페테리아,카페테리아_아메리카노(HOT),카페테리아_짜장밥,146,0.9864864864864865,0.5159010600706714,1.8544551618756568,0.512280701754386,0.7133928960424055
카페테리아,카페테리아_아메리카노(ICE),카페테리아_짜장밥,146,0.9864864864864865,0.5159010600706714,1.8544551618756568,0.512280701754386,0.7133928960424055
카페테리아,카페테리아_짜장밥,카페테리아_카페라떼(HOT),146,0.5159010600706714,0.9864864864864865,1.8544551618756568,0.512280701754386,0.7133928960424055
