venue,antecedent,consequent,support_days,confidence,lift
연회장,연회장_왕갈비치킨,연회장_야채추가,75,0.4491017964071856,1.8521097340203314
연회장,연회장_Cass Beer,연회장_OPUS 2,55,0.44715447154471544,1.6405943369778524
연회장,연회장_Regular Coffee,연회장_Conference M8,48,0.4444444444444444,2.0037664783427496
연회장,연회장_Cookie Platter,연회장_OPUS 2,104,0.4444444444444444,1.6306513409961685
연회장,연회장_Grand Ballroom,연회장_Conference M9,84,0.43523316062176165,1.5644867665593054
연회장,연회장_Convention Hall,연회장_Conference L2,100,0.43478260869565216,1.562867215041128
연회장,연회장_Conference M9,연회장_Regular Coffee,64,0.43243243243243246,2.13013013013013
연회장,연회장_Cass Beer,연회장_Conference M9,53,0.43089430894308944,1.5488903537684027
연회장,연회장_Convention Hall,연회장_OPUS 2,98,0.4260869565217391,1.5632983508245877
연회장,연회장_Convention Hall,연회장_Conference M9,98,0.4260869565217391,1.5316098707403056
연회장,연회장_공깃밥,연회장_야채추가,72,0.4260355029585799,1.756983624604376
연회장,연회장_Conference M8,연회장_Cass Beer,50,0.423728813559322,1.8327132423866612
연회장,연회장_Conference L1,연회장_OPUS 2,71,0.4226190476190476,1.5505747126436784
연회장,연회장_매콤 무뼈닭발&계란찜,연회장_마라샹궈,100,0.42016806722689076,2.1288515406162465
연회장,연회장_매콤 무뼈닭발&계란찜,연회장_삼겹살추가 (200g),100,0.42016806722689076,1.978136387298282
연회장,연회장_주먹밥 (2ea),연회장_마라샹궈,91,0.41935483870967744,2.124731182795699
연회장,연회장_주먹밥 (2ea),연회장_삼겹살추가 (200g),91,0.41935483870967744,1.9743077362260921
연회장,연회장_Conference L2,연회장_Conference M8,62,0.4189189189189189,1.8886852954649567
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_삼겹살추가 (200g),112,0.4163568773234201,1.9601934401421193
연회장,연회장_골뱅이무침,연회장_삼겹살추가 (200g),110,0.41198501872659177,1.939610884624308
연회장,연회장_Conference L1,연회장_Cass Beer,69,0.4107142857142857,1.7764227642276427
연회장,연회장_Conference L3,연회장_Conference M8,65,0.4088050314465409,1.8430870909284722
연회장,연회장_Conference M8,연회장_Regular Coffee,48,0.4067796610169492,2.0037664783427496
연회장,연회장_Cass Beer,연회장_Conference M8,50,0.4065040650406504,1.8327132423866612
연회장,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),113,0.4050179211469534,1.906810035842294
연회장,연회장_OPUS 2,연회장_Conference M8,57,0.3931034482758621,1.7722969023962594
연회장,연회장_Conference L2,연회장_Regular Coffee,58,0.3918918918918919,1.9304304304304305
연회장,연회장_Conference L2,연회장_Cass Beer,58,0.3918918918918919,1.6950120852559878
연회장,연회장_로제 치즈떡볶이,연회장_삼겹살추가 (200g),100,0.390625,1.8390486725663717
연회장,연회장_돈목살 김치찌개 (밥포함),연회장_마라샹궈,105,0.3903345724907063,1.9776951672862455
연회장,연회장_Conference L3,연회장_Cass Beer,62,0.389937106918239,1.6865572429309195
연회장,연회장_Regular Coffee,연회장_Cass Beer,42,0.3888888888888889,1.6820234869015358
연회장,연회장_Cookie Platter,연회장_Regular Coffee,90,0.38461538461538464,1.8945868945868944
연회장,연회장_OPUS 2,연회장_Cass Beer,55,0.3793103448275862,1.6405943369778524
연회장,연회장_모둠 돈육구이(3인),연회장_마라샹궈,105,0.3763440860215054,1.906810035842294
연회장,연회장_로제 치즈떡볶이,연회장_마라샹궈,96,0.375,1.9000000000000001
연회장,연회장_골뱅이무침,연회장_마라샹궈,100,0.37453183520599254,1.8976279650436954
연회장,연회장_OPUS 2,연회장_Regular Coffee,54,0.3724137931034483,1.8344827586206898
연회장,연회장_야채추가,연회장_마라샹궈,48,0.37209302325581395,1.8852713178294571
연회장,연회장_Cookie Platter,연회장_Cass Beer,87,0.3717948717948718,1.6080883885761934
연회장,연회장_Grand Ballroom,연회장_Conference M8,71,0.36787564766839376,1.6585580047422501
연회장,연회장_Conference M1,연회장_Cass Beer,59,0.36419753086419754,1.5752283448760414
연회장,연회장_Cookie Platter,연회장_Conference M8,85,0.36324786324786323,1.6376937563378242
연회장,연회장_Conference M9,연회장_Cass Beer,53,0.3581081081081081,1.5488903537684027
연회장,연회장_Conference M1,연회장_Regular Coffee,58,0.35802469135802467,1.7636031092821214
연회장,연회장_Conference L1,연회장_Conference M8,59,0.35119047619047616,1.5833333333333333
카페테리아,카페테리아_샷 추가,카페테리아_복숭아 아이스티,134,1.0,3.594594594594595
카페테리아,카페테리아_샷 추가,카페테리아_새우튀김 우동,134,1.0,3.594594594594595
카페테리아,카페테리아_샷 추가,카페테리아_아메리카노(HOT),134,1.0,3.594594594594595
카페테리아,카페테리아_샷 추가,카페테리아_아메리카노(ICE),134,1.0,3.594594594594595
카페테리아,카페테리아_샷 추가,카페테리아_카페라떼(HOT),134,1.0,3.594594594594595
카페테리아,카페테리아_복숭아 아이스티,카페테리아_새우튀김 우동,148,1.0,3.5945945945945947
카페테리아,카페테리아_새우튀김 우동,카페테리아_복숭아 아이스티,148,1.0,3.5945945945945947
카페테리아,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),148,1.0,3.5945945945945947
카페테리아,카페테리아_아메리카노(ICE),카페테리아_아메리카노(HOT),148,1.0,3.5945945945945947
카페테리아,카페테리아_아메리카노(HOT),카페테리아_카페라떼(HOT),148,1.0,3.5945945945945947
카페테리아,카페테리아_카페라떼(HOT),카페테리아_아메리카노(HOT),148,1.0,3.5945945945945947
카페테리아,카페테리아_아메리카노(ICE),카페테리아_카페라떼(HOT),148,1.0,3.5945945945945947
카페테리아,카페테리아_카페라떼(HOT),카페테리아_아메리카노(ICE),148,1.0,3.5945945945945947
카페테리아,카페테리아_카페라떼(ICE),카페테리아_복숭아 아이스티,145,1.0,3.5945945945945947
카페테리아,카페테리아_카페라떼(ICE),카페테리아_새우튀김 우동,145,1.0,3.5945945945945947
카페테리아,카페테리아_카페라떼(ICE),카페테리아_아메리카노(HOT),145,1.0,3.5945945945945947
카페테리아,카페테리아_카페라떼(ICE),카페테리아_아메리카노(ICE),145,1.0,3.5945945945945947
카페테리아,카페테리아_카페라떼(ICE),카페테리아_카페라떼(HOT),145,1.0,3.5945945945945947
카페테리아,카페테리아_복숭아 아이스티,카페테리아_구슬아이스크림,148,1.0,3.3459119496855343
카페테리아,카페테리아_새우튀김 우동,카페테리아_구슬아이스크림,148,1.0,3.3459119496855343
카페테리아,카페테리아_아메리카노(HOT),카페테리아_구슬아이스크림,148,1.0,3.3459119496855343
카페테리아,카페테리아_아메리카노(ICE),카페테리아_구슬아이스크림,148,1.0,3.3459119496855343
카페테리아,카페테리아_카페라떼(HOT),카페테리아_구슬아이스크림,148,1.0,3.3459119496855343
카페테리아,카페테리아_카페라떼(ICE),카페테리아_구슬아이스크림,145,1.0,3.3459119496855343
카페테리아,카페테리아_샷 추가,카페테리아_구슬아이스크림,134,1.0,3.3459119496855343
카페테리아,카페테리아_진사골 설렁탕,카페테리아_구슬아이스크림,89,1.0,3.3459119496855343
카페테리아,카페테리아_샷 추가,카페테리아_짜장밥,134,1.0,1.8798586572438163
카페테리아,카페테리아_카페라떼(ICE),카페테리아_어린이 돈까스,145,1.0,1.2314814814814816
카페테리아,카페테리아_샷 추가,카페테리아_어린이 돈까스,134,1.0,1.2314814814814816
카페테리아,카페테리아_복숭아 아이스티,카페테리아_짬뽕밥,148,1.0,1.1901565995525727
카페테리아,카페테리아_새우튀김 우동,카페테리아_짬뽕밥,148,1.0,1.1901565995525727
카페테리아,카페테리아_카페라떼(ICE),카페테리아_짬뽕밥,145,1.0,1.1901565995525727
카페테리아,카페테리아_샷 추가,카페테리아_짬뽕밥,134,1.0,1.1901565995525727
카페테리아,카페테리아_복숭아 아이스티,카페테리아_아메리카노(HOT),147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_아메리카노(HOT),카페테리아_복숭아 아이스티,147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_복숭아 아이스티,카페테리아_아메리카노(ICE),147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_아메리카노(ICE),카페테리아_복숭아 아이스티,147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_복숭아 아이스티,카페테리아_카페라떼(HOT),147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_카페라떼(HOT),카페테리아_복숭아 아이스티,147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_새우튀김 우동,카페테리아_아메리카노(HOT),147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_아메리카노(HOT),카페테리아_새우튀김 우동,147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_새우튀김 우동,카페테리아_아메리카노(ICE),147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_아메리카노(ICE),카페테리아_새우튀김 우동,147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_새우튀김 우동,카페테리아_카페라떼(HOT),147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_카페라떼(HOT),카페테리아_새우튀김 우동,147,0.9932432432432432,3.570306793279767
카페테리아,카페테리아_복숭아 아이스티,카페테리아_어린이 돈까스,147,0.9932432432432432,1.2231606606606609
카페테리아,카페테리아_새우튀김 우동,카페테리아_어린이 돈까스,147,0.9932432432432432,1.2231606606606609
카페테리아,카페테리아_아메리카노(HOT),카페테리아_어린이 돈까스,147,0.9932432432432432,1.2231606606606609
카페테리아,카페테리아_아메리카노(ICE),카페테리아_어린이 돈까스,147,0.9932432432432432,1.2231606606606609
카페테리아,카페테리아_카페라떼(HOT),카페테리아_어린이 돈까스,147,0.9932432432432432,1.2231606606606609
카페테리아,카페테리아_아메리카노(HOT),카페테리아_짬뽕밥,147,0.9932432432432432,1.1821150009069474
카페테리아,카페테리아_아메리카노(ICE),카페테리아_짬뽕밥,147,0.9932432432432432,1.1821150009069474
카페테리아,카페테리아_카페라떼(HOT),카페테리아_짬뽕밥,147,0.9932432432432432,1.1821150009069474
카페테리아,카페테리아_카페라떼(ICE),카페테리아_짜장밥,144,0.993103448275862,1.8668941147800657
카페테리아,카페테리아_진사골 설렁탕,카페테리아_복숭아 아이스티,88,0.9887640449438202,3.5542058912845427
카페테리아,카페테리아_진사골 설렁탕,카페테리아_새우튀김 우동,88,0.9887640449438202,3.5542058912845427
카페테리아,카페테리아_진사골 설렁탕,카페테리아_아메리카노(HOT),88,0.9887640449438202,3.5542058912845427
카페테리아,카페테리아_진사골 설렁탕,카페테리아_아메리카노(ICE),88,0.9887640449438202,3.5542058912845427
카페테리아,카페테리아_진사골 설렁탕,카페테리아_카페라떼(HOT),88,0.9887640449438202,3.5542058912845427
카페테리아,카페테리아_진사골 설렁탕,카페테리아_짬뽕밥,88,0.9887640449438202,1.1767840534901843
카페테리아,카페테리아_복숭아 아이스티,카페테리아_짜장밥,146,0.9864864864864865,1.8544551618756568
카페테리아,카페테리아_새우튀김 우동,카페테리아_짜장밥,146,0.9864864864864865,1.8544551618756568
카페테리아,카페테리아_아메리카노(HOT),카페테리아_짜장밥,146,0.9864864864864865,1.8544551618756568
카페테리아,카페테리아_아메리카노(ICE),카페테리아_짜장밥,146,0.9864864864864865,1.8544551618756568
카페테리아,카페테리아_카페라떼(HOT),카페테리아_짜장밥,146,0.9864864864864865,1.8544551618756568
카페테리아,카페테리아_샷 추가,카페테리아_카페라떼(ICE),132,0.9850746268656716,3.6142048378795675
카페테리아,카페테리아_복숭아 아이스티,카페테리아_카페라떼(ICE),145,0.9797297297297297,3.5945945945945947
카페테리아,카페테리아_새우튀김 우동,카페테리아_카페라떼(ICE),145,0.9797297297297297,3.5945945945945947
카페테리아,카페테리아_아메리카노(HOT),카페테리아_카페라떼(ICE),145,0.9797297297297297,3.5945945945945947
카페테리아,카페테리아_아메리카노(ICE),카페테리아_카페라떼(ICE),145,0.9797297297297297,3.5945945945945947
카페테리아,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),145,0.9797297297297297,3.5945945945945947
카페테리아,카페테리아_진사골 설렁탕,카페테리아_어린이 돈까스,87,0.9775280898876404,1.2038077403245944
카페테리아,카페테리아_짜장밥,카페테리아_어린이 돈까스,275,0.9717314487632509,1.1966692841251145
카페테리아,카페테리아_짜장밥,카페테리아_짬뽕밥,275,0.9717314487632509,1.1565125967383658
카페테리아,카페테리아_구슬아이스크림,카페테리아_어린이 돈까스,154,0.9685534591194969,1.1927556487304916
카페테리아,카페테리아_구슬아이스크림,카페테리아_짬뽕밥,154,0.9685534591194969,1.152730291390542
카페테리아,카페테리아_진사골 설렁탕,카페테리아_짜장밥,86,0.9662921348314607,1.8164926350895305
카페테리아,카페테리아_진사골 설렁탕,카페테리아_카페라떼(ICE),85,0.9550561797752809,3.5040681906237894
카페테리아,카페테리아_구슬아이스크림,카페테리아_복숭아 아이스티,148,0.9308176100628931,3.3459119496855343
카페테리아,카페테리아_구슬아이스크림,카페테리아_새우튀김 우동,148,0.9308176100628931,3.3459119496855343
카페테리아,카페테리아_구슬아이스크림,카페테리아_아메리카노(HOT),148,0.9308176100628931,3.3459119496855343
카페테리아,카페테리아_구슬아이스크림,카페테리아_아메리카노(ICE),148,0.9308176100628931,3.3459119496855343
카페테리아,카페테리아_구슬아이스크림,카페테리아_카페라떼(HOT),148,0.9308176100628931,3.3459119496855343
카페테리아,카페테리아_구슬아이스크림,카페테리아_짜장밥,146,0.9182389937106918,1.7261595217458943
카페테리아,카페테리아_구슬아이스크림,카페테리아_카페라떼(ICE),145,0.9119496855345912,3.3459119496855343
카페테리아,카페테리아_카페라떼(ICE),카페테리아_샷 추가,132,0.9103448275862069,3.6142048378795675
카페테리아,카페테리아_복숭아 아이스티,카페테리아_샷 추가,134,0.9054054054054054,3.594594594594595
카페테리아,카페테리아_새우튀김 우동,카페테리아_샷 추가,134,0.9054054054054054,3.594594594594595
카페테리아,카페테리아_아메리카노(HOT),카페테리아_샷 추가,134,0.9054054054054054,3.594594594594595
카페테리아,카페테리아_아메리카노(ICE),카페테리아_샷 추가,134,0.9054054054054054,3.594594594594595
카페테리아,카페테리아_카페라떼(HOT),카페테리아_샷 추가,134,0.9054054054054054,3.594594594594595
카페테리아,카페테리아_진사골 설렁탕,카페테리아_샷 추가,76,0.8539325842696629,3.390239812175079
카페테리아,카페테리아_구슬아이스크림,카페테리아_샷 추가,134,0.8427672955974843,3.3459119496855343
카페테리아,카페테리아_단체식 13000(신),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,142,0.7845303867403315,1.3083704255356
카페테리아,카페테리아_단체식 18000(신),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,144,0.7539267015706806,1.2573323048137994
카페테리아,카페테리아_오픈푸드,카페테리아_짜장밥,109,0.7517241379310344,1.4131351285487999
카페테리아,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),128,0.7071823204419889,1.9697434265714036
카페테리아,카페테리아_단체식 18000(신),카페테리아_단체식 13000(신),128,0.6701570680628273,1.9697434265714036
카페테리아,카페테리아_샷 추가,카페테리아_오픈푸드,87,0.6492537313432836,2.382089552238806
카페테리아,카페테리아_오픈푸드,카페테리아_카페라떼(ICE),94,0.6482758620689655,2.3785017835909628
카페테리아,카페테리아_카페라떼(ICE),카페테리아_오픈푸드,94,0.6482758620689655,2.3785017835909628
카페테리아,카페테리아_오픈푸드,카페테리아_복숭아 아이스티,94,0.6482758620689655,2.330288909599254
카페테리아,카페테리아_오픈푸드,카페테리아_새우튀김 우동,94,0.6482758620689655,2.330288909599254
카페테리아,카페테리아_오픈푸드,카페테리아_아메리카노(HOT),94,0.6482758620689655,2.330288909599254
카페테리아,카페테리아_오픈푸드,카페테리아_아메리카노(ICE),94,0.6482758620689655,2.330288909599254
카페테리아,카페테리아_오픈푸드,카페테리아_카페라떼(HOT),94,0.6482758620689655,2.330288909599254
카페테리아,카페테리아_오픈푸드,카페테리아_구슬아이스크림,94,0.6482758620689655,2.1690739535892427
카페테리아,카페테리아_진사골 설렁탕,카페테리아_오픈푸드,57,0.6404494382022472,2.3497869043006583
카페테리아,카페테리아_어린이 돈까스,카페테리아_짜장밥,275,0.6365740740740741,1.1966692841251145
카페테리아,카페테리아_복숭아 아이스티,카페테리아_오픈푸드,94,0.6351351351351351,2.330288909599254
카페테리아,카페테리아_새우튀김 우동,카페테리아_오픈푸드,94,0.6351351351351351,2.330288909599254
카페테리아,카페테리아_아메리카노(HOT),카페테리아_오픈푸드,94,0.6351351351351351,2.330288909599254
카페테리아,카페테리아_아메리카노(ICE),카페테리아_오픈푸드,94,0.6351351351351351,2.330288909599254
카페테리아,카페테리아_카페라떼(HOT),카페테리아_오픈푸드,94,0.6351351351351351,2.330288909599254
카페테리아,카페테리아_짬뽕밥,카페테리아_짜장밥,275,0.6152125279642058,1.1565125967383658
카페테리아,카페테리아_오픈푸드,카페테리아_샷 추가,87,0.6,2.382089552238806
카페테리아,카페테리아_복숭아 아이스티,카페테리아_진사골 설렁탕,88,0.5945945945945946,3.5542058912845427
카페테리아,카페테리아_새우튀김 우동,카페테리아_진사골 설렁탕,88,0.5945945945945946,3.5542058912845427
카페테리아,카페테리아_아메리카노(HOT),카페테리아_진사골 설렁탕,88,0.5945945945945946,3.5542058912845427
카페테리아,카페테리아_아메리카노(ICE),카페테리아_진사골 설렁탕,88,0.5945945945945946,3.5542058912845427
카페테리아,카페테리아_카페라떼(HOT),카페테리아_진사골 설렁탕,88,0.5945945945945946,3.5542058912845427
카페테리아,카페테리아_구슬아이스크림,카페테리아_오픈푸드,94,0.5911949685534591,2.1690739535892427
카페테리아,카페테리아_카페라떼(ICE),카페테리아_진사골 설렁탕,85,0.5862068965517241,3.5040681906237894
카페테리아,카페테리아_샷 추가,카페테리아_진사골 설렁탕,76,0.5671641791044776,3.390239812175079
카페테리아,카페테리아_구슬아이스크림,카페테리아_진사골 설렁탕,89,0.559748427672956,3.3459119496855343
카페테리아,카페테리아_짜장밥,카페테리아_복숭아 아이스티,146,0.5159010600706714,1.8544551618756568
카페테리아,카페테리아_짜장밥,카페테리아_새우튀김 우동,146,0.5159010600706714,1.8544551618756568
카페테리아,카페테리아_짜장밥,카페테리아_아메리카노(HOT),146,0.5159010600706714,1.8544551618756568
카페테리아,카페테리아_짜장밥,카페테리아_아메리카노(ICE),146,0.5159010600706714,1.8544551618756568
카페테리아,카페테리아_짜장밥,카페테리아_카페라떼(HOT),146,0.5159010600706714,1.8544551618756568
카페테리아,카페테리아_짜장밥,카페테리아_구슬아이스크림,146,0.5159010600706714,1.7261595217458943
카페테리아,카페테리아_짜장밥,카페테리아_카페라떼(ICE),144,0.508833922261484,1.8668941147800657
카페테리아,카페테리아_짜장밥,카페테리아_샷 추가,134,0.4734982332155477,1.8798586572438163
카페테리아,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,카페테리아_단체식 18000(신),144,0.45141065830721006,1.2573323048137994
카페테리아,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,카페테리아_단체식 13000(신),142,0.445141065830721,1.3083704255356
카페테리아,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,57,0.3931034482758621,2.3497869043006583
카페테리아,카페테리아_짜장밥,카페테리아_오픈푸드,109,0.38515901060070673,1.4131351285487999
카페테리아,카페테리아_어린이 돈까스,카페테리아_구슬아이스크림,154,0.35648148148148145,1.1927556487304916
포레스트릿,포레스트릿_복숭아 아이스티,포레스트릿_아메리카노(ICE),290,0.9965635738831615,1.4892466890613538
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_아메리카노(ICE),293,0.9932203389830508,1.4842506189297275
포레스트릿,포레스트릿_카페라떼(ICE),포레스트릿_아메리카노(ICE),310,0.9904153354632588,1.48005887209678
포레스트릿,포레스트릿_스프라이트,포레스트릿_아메리카노(ICE),291,0.9831081081081081,1.4691390829031277
포레스트릿,포레스트릿_치즈 핫도그,포레스트릿_아메리카노(ICE),314,0.98125,1.4663623595505617
포레스트릿,포레스트릿_코카콜라,포레스트릿_아메리카노(ICE),309,0.9778481012658228,1.4612786232399373
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),288,0.976271186440678,1.4589221100742713
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_떡볶이,261,0.9738805970149254,1.6241519674355493
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_아메리카노(ICE),261,0.9738805970149254,1.4553496562133152
포레스트릿,포레스트릿_카페라떼(HOT),포레스트릿_아메리카노(ICE),277,0.9719298245614035,1.452434456928839
포레스트릿,포레스트릿_떡볶이,포레스트릿_아메리카노(ICE),310,0.9717868338557993,1.4522207741890036
포레스트릿,포레스트릿_생수,포레스트릿_아메리카노(ICE),330,0.9705882352941176,1.4504296100462655
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_아메리카노(HOT),260,0.9701492537313433,1.7495572982544902
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_생수,286,0.9694915254237289,1.5169690927218347
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_치즈 핫도그,259,0.9664179104477612,1.6066697761194029
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_치즈 핫도그,285,0.9661016949152542,1.6061440677966101
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_떡볶이,284,0.9627118644067797,1.6055257425216514
포레스트릿,포레스트릿_스프라이트,포레스트릿_생수,283,0.956081081081081,1.495985691573927
포레스트릿,포레스트릿_카페라떼(ICE),포레스트릿_생수,298,0.952076677316294,1.489719977447848
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_생수,255,0.9514925373134329,1.4888059701492535
포레스트릿,포레스트릿_코카콜라,포레스트릿_생수,300,0.9493670886075949,1.4854802680565895
포레스트릿,포레스트릿_치즈 핫도그,포레스트릿_생수,303,0.946875,1.4815808823529413
포레스트릿,포레스트릿_스프라이트,포레스트릿_코카콜라,280,0.9459459459459459,1.5925419089976052
포레스트릿,포레스트릿_복숭아 아이스티,포레스트릿_생수,275,0.9450171821305842,1.4786739438043257
포레스트릿,포레스트릿_카페라떼(HOT),포레스트릿_치즈 핫도그,269,0.9438596491228071,1.5691666666666668
포레스트릿,포레스트릿_카페라떼(HOT),포레스트릿_생수,269,0.9438596491228071,1.4768627450980392
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_떡볶이,278,0.9423728813559322,1.5716061845810532
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_치즈 핫도그,278,0.9423728813559322,1.5666949152542375
포레스트릿,포레스트릿_떡볶이,포레스트릿_생수,300,0.9404388714733543,1.471510234187719
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_생수,277,0.9389830508474576,1.4692323030907277
포레스트릿,포레스트릿_카페라떼(HOT),포레스트릿_아메리카노(HOT),267,0.9368421052631579,1.6894915254237286
포레스트릿,포레스트릿_스프라이트,포레스트릿_카페라떼(ICE),277,0.9358108108108109,1.5905793972886624
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_카페라떼(HOT),249,0.9291044776119403,1.7343283582089553
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_카페라떼(ICE),274,0.9288135593220339,1.5786863053013482
포레스트릿,포레스트릿_아메리카노(ICE),포레스트릿_생수,330,0.9269662921348315,1.4504296100462655
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_코카콜라,273,0.9254237288135593,1.557991847243081
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_페스츄리 소시지,248,0.9253731343283582,1.6688084998735138
포레스트릿,포레스트릿_떡볶이,포레스트릿_치즈 핫도그,295,0.9247648902821317,1.537421630094044
포레스트릿,포레스트릿_카페라떼(ICE),포레스트릿_치즈 핫도그,289,0.9233226837060703,1.535023961661342
포레스트릿,포레스트릿_카페라떼(HOT),포레스트릿_떡볶이,263,0.9228070175438596,1.5389759665621736
포레스트릿,포레스트릿_스프라이트,포레스트릿_치즈 핫도그,273,0.9222972972972973,1.533319256756757
포레스트릿,포레스트릿_치즈 핫도그,포레스트릿_떡볶이,295,0.921875,1.537421630094044
포레스트릿,포레스트릿_꼬치어묵,포레스트릿_카페라떼(ICE),246,0.917910447761194,1.5601544990701444
포레스트릿,포레스트릿_복숭아 아이스티,포레스트릿_코카콜라,267,0.9175257731958762,1.5446952890512853
포레스트릿,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),261,0.9157894736842105,1.556549520766773
포레스트릿,포레스트릿_복숭아 아이스티,포레스트릿_치즈 핫도그,264,0.9072164948453608,1.5082474226804126
포레스트릿,포레스트릿_스프라이트,포레스트릿_떡볶이,268,0.9054054054054054,1.5099550961619927
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_카페라떼(HOT),267,0.9050847457627119,1.6894915254237286
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_카페라떼(ICE),267,0.9050847457627119,1.5383549033410946
포레스트릿,포레스트릿_코카콜라,포레스트릿_떡볶이,286,0.9050632911392406,1.509384548232213
포레스트릿,포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,283,0.9041533546325878,1.5221822299510652
포레스트릿,포레스트릿_카페라떼(ICE),포레스트릿_떡볶이,283,0.9041533546325878,1.5078670365659457
포레스트릿,포레스트릿_치즈 핫도그,포레스트릿_카페라떼(ICE),289,0.903125,1.535023961661342
포레스트릿,포레스트릿_복숭아 아이스티,포레스트릿_카페라떼(ICE),262,0.9003436426116839,1.5302965427137885
포레스트릿,포레스트릿_코카콜라,포레스트릿_치즈 핫도그,284,0.8987341772151899,1.4941455696202532
포레스트릿,포레스트릿_떡볶이,포레스트릿_코카콜라,286,0.896551724137931,1.509384548232213
포레스트릿,포레스트릿_코카콜라,포레스트릿_카페라떼(ICE),283,0.8955696202531646,1.5221822299510652
포레스트릿,포레스트릿_생수,포레스트릿_치즈 핫도그,303,0.8911764705882353,1.4815808823529413
포레스트릿,포레스트릿_치즈 핫도그,포레스트릿_페스츄리 소시지,285,0.890625,1.6061440677966101
포레스트릿,포레스트릿_떡볶이,포레스트릿_페스츄리 소시지,284,0.890282131661442,1.6055257425216514
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_스프라이트,262,0.888135593220339,1.5962437013284472
포레스트릿,포레스트릿_카페라떼(HOT),포레스트릿_페스츄리 소시지,253,0.887719298245614,1.6009039548022599
포레스트릿,포레스트릿_치즈 핫도그,포레스트릿_코카콜라,284,0.8875,1.4941455696202532
포레스트릿,포레스트릿_떡볶이,포레스트릿_카페라떼(ICE),283,0.8871473354231975,1.5078670365659457
포레스트릿,포레스트릿_코카콜라,포레스트릿_스프라이트,280,0.8860759493670886,1.5925419089976052
포레스트릿,포레스트릿_스프라이트,포레스트릿_페스츄리 소시지,262,0.8851351351351351,1.5962437013284472
포레스트릿,포레스트릿_카페라떼(ICE),포레스트릿_스프라이트,277,0.8849840255591054,1.5905793972886624
포레스트릿,포레스트릿_복숭아 아이스티,포레스트릿_떡볶이,257,0.8831615120274914,1.4728586971743745
포레스트릿,포레스트릿_생수,포레스트릿_코카콜라,300,0.8823529411764706,1.4854802680565895
포레스트릿,포레스트릿_생수,포레스트릿_떡볶이,300,0.8823529411764706,1.471510234187719
포레스트릿,포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,314,0.8820224719101124,1.4663623595505617
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_꼬치어묵,260,0.8813559322033898,1.7495572982544902
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_페스츄리 소시지,260,0.8813559322033898,1.5894283251939096
포레스트릿,포레스트릿_페스츄리 소시지,포레스트릿_아메리카노(HOT),260,0.8813559322033898,1.5894283251939096
포레스트릿,포레스트릿_아메리카노(HOT),포레스트릿_코카콜라,260,0.8813559322033898,1.4838017592791246
